
Chosen parameter values: r = 1.0, a = 0.1, z = 1.5, e = 0.75, K = 25.0.


Final population value per unit area:
Predator, 2.01550190005783
Prey, 19.967181103536205

         334937 function calls (329744 primitive calls) in 0.702 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:764(Differ)
        1    0.000    0.000    0.000    0.000 dis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
       80    0.000    0.000    0.000    0.000 docstring.py:100(copy)
       80    0.000    0.000    0.000    0.000 docstring.py:102(do_copy)
        1    0.000    0.000    0.000    0.000 docstring.py:11(Substitution)
       94    0.000    0.000    0.003    0.000 docstring.py:113(dedent_interpd)
       79    0.000    0.000    0.000    0.000 docstring.py:121(copy_dedent)
       79    0.000    0.000    0.001    0.000 docstring.py:128(<lambda>)
        4    0.000    0.000    0.000    0.000 docstring.py:39(__init__)
       98    0.001    0.000    0.001    0.000 docstring.py:44(__call__)
       47    0.000    0.000    0.000    0.000 docstring.py:48(update)
        1    0.000    0.000    0.000    0.000 docstring.py:65(Appender)
       55    0.000    0.000    0.000    0.000 docstring.py:84(__init__)
       55    0.000    0.000    0.000    0.000 docstring.py:88(__call__)
      174    0.000    0.000    0.003    0.000 docstring.py:94(dedent)
        1    0.000    0.000    0.000    0.000 dogbox.py:42(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:28(dok_matrix)
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
       13    0.000    0.000    0.000    0.000 dual.py:52(register_func)
        1    0.000    0.000    0.000    0.000 dviread.py:20(<module>)
        1    0.000    0.000    0.000    0.000 dviread.py:412(DviFont)
        1    0.000    0.000    0.000    0.000 dviread.py:43(Dvi)
        1    0.000    0.000    0.000    0.000 dviread.py:493(Vf)
        1    0.000    0.000    0.000    0.000 dviread.py:599(Tfm)
        1    0.000    0.000    0.000    0.000 dviread.py:655(PsfontsMap)
        1    0.000    0.000    0.000    0.000 dviread.py:786(Encoding)
        1    0.000    0.000    0.000    0.000 encoder.py:101(__init__)
        1    0.000    0.000    0.000    0.000 encoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 encoder.py:70(JSONEncoder)
        1    0.000    0.000    0.000    0.000 errors.py:13(DistutilsError)
        1    0.000    0.000    0.000    0.000 errors.py:16(DistutilsModuleError)
        1    0.000    0.000    0.000    0.000 errors.py:20(DistutilsClassError)
        1    0.000    0.000    0.000    0.000 errors.py:26(DistutilsGetoptError)
        1    0.000    0.000    0.000    0.000 errors.py:29(DistutilsArgError)
        1    0.000    0.000    0.000    0.000 errors.py:33(DistutilsFileError)
        1    0.000    0.000    0.000    0.000 errors.py:38(DistutilsOptionError)
        1    0.000    0.000    0.000    0.000 errors.py:46(DistutilsSetupError)
        1    0.000    0.000    0.000    0.000 errors.py:50(DistutilsPlatformError)
        1    0.000    0.000    0.000    0.000 errors.py:55(DistutilsExecError)
        1    0.000    0.000    0.000    0.000 errors.py:59(DistutilsInternalError)
        1    0.000    0.000    0.000    0.000 errors.py:63(DistutilsTemplateError)
        1    0.000    0.000    0.000    0.000 errors.py:66(DistutilsByteCompileError)
        1    0.000    0.000    0.000    0.000 errors.py:70(CCompilerError)
        1    0.000    0.000    0.000    0.000 errors.py:73(PreprocessError)
        1    0.000    0.000    0.000    0.000 errors.py:76(CompileError)
        1    0.000    0.000    0.000    0.000 errors.py:79(LibError)
        1    0.000    0.000    0.000    0.000 errors.py:83(LinkError)
        1    0.000    0.000    0.000    0.000 errors.py:87(UnknownFileError)
        1    0.000    0.000    0.000    0.000 errors.py:9(<module>)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1332(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1344(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1398(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1414(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:215(_fromnxfunction)
        9    0.000    0.000    0.000    0.000 extras.py:232(__init__)
        9    0.000    0.000    0.000    0.000 extras.py:236(getdoc)
        1    0.000    0.000    0.000    0.000 fftpack.py:32(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:104(bubble)
        1    0.000    0.000    0.000    0.000 figure.py:1040(clf)
        1    0.000    0.000    0.133    0.133 figure.py:1075(draw)
        1    0.000    0.000    0.000    0.000 figure.py:111(add)
        1    0.001    0.001    0.024    0.024 figure.py:12(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:1311(_set_artist_props)
        8    0.000    0.000    0.070    0.009 figure.py:1317(gca)
        1    0.000    0.000    0.000    0.000 figure.py:1361(sca)
       10    0.000    0.000    0.000    0.000 figure.py:139(current_key_axes)
        1    0.000    0.000    0.000    0.000 figure.py:1457(add_axobserver)
        1    0.000    0.000    0.149    0.149 figure.py:1461(savefig)
        2    0.000    0.000    0.000    0.000 figure.py:152(__call__)
        1    0.000    0.000    0.000    0.000 figure.py:155(__contains__)
        1    0.000    0.000    0.000    0.000 figure.py:159(SubplotParams)
        1    0.000    0.000    0.000    0.000 figure.py:163(__init__)
        2    0.000    0.000    0.000    0.000 figure.py:193(update)
       12    0.000    0.000    0.000    0.000 figure.py:232(_update_this)
        1    0.000    0.000    0.000    0.000 figure.py:242(Figure)
        1    0.000    0.000    0.001    0.001 figure.py:265(__init__)
        4    0.000    0.000    0.000    0.000 figure.py:400(_get_axes)
       52    0.000    0.000    0.000    0.000 figure.py:405(_get_dpi)
        4    0.000    0.000    0.002    0.001 figure.py:408(_set_dpi)
        1    0.000    0.000    0.000    0.000 figure.py:414(get_tight_layout)
        1    0.000    0.000    0.000    0.000 figure.py:420(set_tight_layout)
      132    0.000    0.000    0.001    0.000 figure.py:54(_stale_figure_callback)
        3    0.000    0.000    0.000    0.000 figure.py:556(set_canvas)
        1    0.000    0.000    0.000    0.000 figure.py:59(AxesStack)
        1    0.000    0.000    0.000    0.000 figure.py:710(get_size_inches)
        1    0.000    0.000    0.000    0.000 figure.py:727(get_edgecolor)
        1    0.000    0.000    0.000    0.000 figure.py:731(get_facecolor)
        1    0.000    0.000    0.000    0.000 figure.py:74(__init__)
        1    0.000    0.000    0.000    0.000 figure.py:743(get_dpi)
        1    0.000    0.000    0.000    0.000 figure.py:747(get_frameon)
        2    0.000    0.000    0.000    0.000 figure.py:751(set_edgecolor)
        2    0.000    0.000    0.000    0.000 figure.py:759(set_facecolor)
        1    0.000    0.000    0.000    0.000 figure.py:767(set_dpi)
        5    0.000    0.000    0.000    0.000 figure.py:78(as_list)
        2    0.000    0.000    0.000    0.000 figure.py:792(set_frameon)
        1    0.000    0.000    0.000    0.000 figure.py:808(_make_key)
        1    0.000    0.000    0.000    0.000 figure.py:811(fixitems)
        1    0.000    0.000    0.000    0.000 figure.py:827(fixlist)
        2    0.000    0.000    0.000    0.000 figure.py:86(get)
        1    0.000    0.000    0.070    0.070 figure.py:924(add_subplot)
        1    0.000    0.000    0.000    0.000 figure.py:96(_entry_from_axes)
        1    0.001    0.001    0.068    0.068 finance.py:8(<module>)
        1    0.000    0.000    0.000    0.000 financial.py:10(<module>)
        1    0.000    0.000    0.000    0.000 flinalg.py:5(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 font_manager.py:1006(FontManager)
      275    0.000    0.000    0.001    0.000 font_manager.py:1075(get_default_size)
      856    0.006    0.000    0.010    0.000 font_manager.py:1098(score_family)
      856    0.000    0.000    0.000    0.000 font_manager.py:1131(score_style)
      856    0.001    0.000    0.001    0.000 font_manager.py:1148(score_variant)
      856    0.006    0.000    0.006    0.000 font_manager.py:1159(score_stretch)
      856    0.001    0.000    0.001    0.000 font_manager.py:1177(score_weight)
      856    0.000    0.000    0.000    0.000 font_manager.py:1195(score_size)
       23    0.007    0.000    0.029    0.001 font_manager.py:1219(findfont)
       22    0.000    0.000    0.000    0.000 font_manager.py:1322(is_opentype_cff_font)
       23    0.000    0.000    0.029    0.001 font_manager.py:1425(findfont)
        1    0.001    0.001    0.012    0.012 font_manager.py:21(<module>)
        1    0.000    0.000    0.000    0.000 font_manager.py:354(FontEntry)
        1    0.000    0.000    0.000    0.000 font_manager.py:597(FontProperties)
      122    0.001    0.000    0.004    0.000 font_manager.py:656(__init__)
      186    0.001    0.000    0.003    0.000 font_manager.py:702(__hash__)
       19    0.000    0.000    0.000    0.000 font_manager.py:712(__eq__)
        2    0.000    0.000    0.000    0.000 font_manager.py:718(__str__)
     1044    0.000    0.000    0.000    0.000 font_manager.py:721(get_family)
     1044    0.000    0.000    0.000    0.000 font_manager.py:739(get_style)
     1044    0.000    0.000    0.000    0.000 font_manager.py:749(get_variant)
     1044    0.000    0.000    0.000    0.000 font_manager.py:758(get_weight)
     1044    0.000    0.000    0.000    0.000 font_manager.py:769(get_stretch)
      858    0.000    0.000    0.000    0.000 font_manager.py:779(get_size)
      285    0.001    0.000    0.002    0.000 font_manager.py:787(get_size_in_points)
      211    0.000    0.000    0.000    0.000 font_manager.py:796(get_file)
        2    0.000    0.000    0.000    0.000 font_manager.py:802(get_fontconfig_pattern)
       94    0.000    0.000    0.001    0.000 font_manager.py:816(set_family)
       94    0.000    0.000    0.000    0.000 font_manager.py:833(set_style)
       94    0.000    0.000    0.000    0.000 font_manager.py:845(set_variant)
       95    0.001    0.000    0.001    0.000 font_manager.py:855(set_weight)
       94    0.000    0.000    0.000    0.000 font_manager.py:874(set_stretch)
       95    0.000    0.000    0.000    0.000 font_manager.py:892(set_size)
       94    0.000    0.000    0.000    0.000 font_manager.py:909(set_file)
       28    0.000    0.000    0.000    0.000 font_manager.py:933(copy)
        1    0.000    0.000    0.010    0.010 font_manager.py:959(pickle_load)
        1    0.000    0.000    0.000    0.000 font_manager.py:969(TempCache)
        2    0.000    0.000    0.000    0.000 font_manager.py:983(__init__)
       27    0.000    0.000    0.000    0.000 font_manager.py:987(make_rcparams_key)
       23    0.000    0.000    0.001    0.000 font_manager.py:991(get)
        2    0.000    0.000    0.000    0.000 font_manager.py:998(set)
       18    0.000    0.000    0.004    0.000 fontconfig_pattern.py:119(parse)
       18    0.000    0.000    0.000    0.000 fontconfig_pattern.py:138(_family)
       12    0.000    0.000    0.000    0.000 fontconfig_pattern.py:144(_name)
       18    0.000    0.000    0.000    0.000 fontconfig_pattern.py:150(_families)
        6    0.000    0.000    0.000    0.000 fontconfig_pattern.py:158(_property)
        2    0.000    0.000    0.000    0.000 fontconfig_pattern.py:171(generate_fontconfig_pattern)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:36(FontconfigPatternParser)
        1    0.001    0.001    0.014    0.014 fontconfig_pattern.py:7(<module>)
        1    0.000    0.000    0.003    0.003 fontconfig_pattern.py:71(__init__)
        1    0.000    0.000    0.000    0.000 format.py:149(<module>)
        5    0.000    0.000    0.000    0.000 fractions.py:280(_operator_fallbacks)
        1    0.000    0.000    0.002    0.002 fractions.py:4(<module>)
        1    0.000    0.000    0.000    0.000 fractions.py:44(Fraction)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1383(ravel)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1743(sum)
     3772    0.003    0.000    0.016    0.000 fromnumeric.py:1900(any)
        8    0.000    0.000    0.000    0.000 fromnumeric.py:1987(all)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:2155(ptp)
       52    0.000    0.000    0.000    0.000 fromnumeric.py:2200(amax)
       52    0.000    0.000    0.000    0.000 fromnumeric.py:2300(amin)
        6    0.000    0.000    0.000    0.000 fromnumeric.py:2825(round_)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:2843(mean)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:3(<module>)
        4    0.000    0.000    0.000    0.000 fromnumeric.py:55(take)
        2    0.000    0.000    0.000    0.000 function_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 function_base.py:2047(vectorize)
        5    0.000    0.000    0.000    0.000 function_base.py:2162(__init__)
      281    0.001    0.000    0.002    0.000 function_base.py:3944(add_newdoc)
        9    0.000    0.000    0.000    0.000 function_base.py:9(linspace)
       91    0.000    0.000    0.001    0.000 functools.py:17(update_wrapper)
       91    0.000    0.000    0.000    0.000 functools.py:39(wraps)
       16    0.000    0.000    0.000    0.000 genericpath.py:23(exists)
        8    0.000    0.000    0.000    0.000 genericpath.py:34(isfile)
       17    0.000    0.000    0.000    0.000 genericpath.py:46(isdir)
       24    0.000    0.000    0.000    0.000 genericpath.py:93(_splitext)
        1    0.000    0.000    0.000    0.000 geo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:23(GeoAxes)
        1    0.000    0.000    0.000    0.000 geo.py:255(AitoffAxes)
        1    0.000    0.000    0.000    0.000 geo.py:258(AitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:27(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:306(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:334(HammerAxes)
        1    0.000    0.000    0.000    0.000 geo.py:337(HammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:379(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:414(MollweideAxes)
        1    0.000    0.000    0.000    0.000 geo.py:417(MollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:478(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:514(LambertAxes)
        1    0.000    0.000    0.000    0.000 geo.py:517(LambertTransform)
        1    0.000    0.000    0.000    0.000 geo.py:572(InvertedLambertTransform)
        2    0.000    0.000    0.018    0.009 getlimits.py:127(_init)
       24    0.000    0.000    0.000    0.000 getlimits.py:13(_frz)
        4    0.000    0.000    0.000    0.000 getlimits.py:148(<lambda>)
